Segment,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit, Profit % ,Cost
Consumer,Texas,Central,Furniture,Chairs,366.744,4,0.3,-110.0232, (0.30), 476.77 
Home Office,Texas,Central,Office Supplies,Binders,8.856,9,0.8,-14.1696, (1.60), 23.03 
Home Office,Texas,Central,Technology,Accessories,27.96,5,0.2,8.388, 0.30 , 19.57 
Home Office,Texas,Central,Office Supplies,Envelopes,146.352,3,0.2,49.3938, 0.34 , 96.96 
Consumer,Michigan,Central,Technology,Accessories,175.23,11,0,61.3305, 0.35 , 113.90 
Consumer,Michigan,Central,Technology,Phones,125.99,1,0,31.4975, 0.25 , 94.49 
Consumer,Michigan,Central,Office Supplies,Binders,23,2,0,10.35, 0.45 , 12.65 
Consumer,New York,East,Office Supplies,Binders,25.584,2,0.2,8.9544, 0.35 , 16.63 
Corporate,Texas,Central,Furniture,Furnishings,73.784,2,0.6,-77.4732, (1.05), 151.26 
Corporate,Florida,South,Office Supplies,Paper,20.736,4,0.2,7.2576, 0.35 , 13.48 
Corporate,Kentucky,South,Office Supplies,Art,17.52,3,0,8.2344, 0.47 , 9.29 
Corporate,Kentucky,South,Office Supplies,Art,35.76,12,0,10.0128, 0.28 , 25.75 
Consumer,New York,East,Office Supplies,Art,3.64,2,0,0.9828, 0.27 , 2.66 
Consumer,Texas,Central,Furniture,Furnishings,30.336,6,0.6,-17.4432, (0.58), 47.78 
Consumer,New Jersey,East,Furniture,Furnishings,12.99,1,0,1.5588, 0.12 , 11.43 
Consumer,New Jersey,East,Furniture,Chairs,182.22,3,0,45.555, 0.25 , 136.67 
Consumer,New Jersey,East,Furniture,Chairs,302.94,3,0,18.1764, 0.06 , 284.76 
Home Office,Ohio,East,Furniture,Furnishings,54.992,14,0.2,8.9362, 0.16 , 46.06 
Corporate,Wisconsin,Central,Technology,Phones,12.99,1,0,0.2598, 0.02 , 12.73 
Consumer,California,West,Office Supplies,Paper,55.86,7,0,27.93, 0.50 , 27.93 
Consumer,Ohio,East,Technology,Phones,44.376,2,0.4,-7.396, (0.17), 51.77 
Consumer,Ohio,East,Furniture,Furnishings,51.264,6,0.2,7.6896, 0.15 , 43.57 
Consumer,Ohio,East,Office Supplies,Binders,5.193,3,0.7,-3.462, (0.67), 8.66 
Consumer,Ohio,East,Technology,Accessories,159.984,2,0.2,43.9956, 0.28 , 115.99 
Consumer,Ohio,East,Office Supplies,Storage,54.224,2,0.2,3.389, 0.06 , 50.84 
Home Office,California,West,Furniture,Chairs,241.424,2,0.2,-36.2136, (0.15), 277.64 
Consumer,Michigan,Central,Office Supplies,Paper,33.36,4,0,16.68, 0.50 , 16.68 
Consumer,Michigan,Central,Office Supplies,Paper,13.76,2,0,6.3296, 0.46 , 7.43 
Consumer,Michigan,Central,Office Supplies,Storage,496.86,7,0,24.843, 0.05 , 472.02 
Consumer,Michigan,Central,Furniture,Chairs,389.97,3,0,35.0973, 0.09 , 354.87 
Corporate,Georgia,South,Office Supplies,Labels,9.82,2,0,4.8118, 0.49 , 5.01 
Consumer,California,West,Technology,Accessories,56.4,3,0,3.384, 0.06 , 53.02 
Home Office,Pennsylvania,East,Office Supplies,Binders,18.312,4,0.7,-12.208, (0.67), 30.52 
Home Office,Pennsylvania,East,Office Supplies,Paper,25.92,5,0.2,9.072, 0.35 , 16.85 
Home Office,Pennsylvania,East,Office Supplies,Art,8.016,3,0.2,1.002, 0.13 , 7.01 
Consumer,California,West,Technology,Copiers,479.984,2,0.2,59.998, 0.13 , 419.99 
Consumer,California,West,Office Supplies,Binders,30.84,5,0.2,9.6375, 0.31 , 21.20 
Corporate,Pennsylvania,East,Office Supplies,Storage,33.568,2,0.2,1.6784, 0.05 , 31.89 
Corporate,Pennsylvania,East,Furniture,Chairs,422.625,7,0.3,0, -   , 422.63 
Consumer,New York,East,Technology,Accessories,199.98,2,0,83.9916, 0.42 , 115.99 
Corporate,Georgia,South,Furniture,Furnishings,20.24,1,0,8.7032, 0.43 , 11.54 
Corporate,Georgia,South,Furniture,Furnishings,39.92,4,0,11.1776, 0.28 , 28.74 
Corporate,Georgia,South,Office Supplies,Binders,32.54,2,0,15.9446, 0.49 , 16.60 
Corporate,California,West,Technology,Accessories,39,3,0,17.55, 0.45 , 21.45 
Corporate,California,West,Office Supplies,Labels,12.6,4,0,6.048, 0.48 , 6.55 
Corporate,Colorado,West,Furniture,Furnishings,24.64,4,0.2,4.004, 0.16 , 20.64 
Corporate,Texas,Central,Office Supplies,Labels,6.264,3,0.2,2.0358, 0.33 , 4.23 
Corporate,Texas,Central,Office Supplies,Fasteners,14.432,4,0.2,3.4276, 0.24 , 11.00 
Corporate,Illinois,Central,Technology,Copiers,719.976,3,0.2,134.9955, 0.19 , 584.98 
Consumer,Alabama,South,Technology,Accessories,239.92,8,0,23.992, 0.10 , 215.93 
Consumer,Virginia,South,Furniture,Tables,1056.86,7,0,158.529, 0.15 , 898.33 
Consumer,Florida,South,Technology,Accessories,447.944,7,0.2,89.5888, 0.20 , 358.36 
Consumer,Florida,South,Office Supplies,Storage,150.408,9,0.2,-33.8418, (0.23), 184.25 
Corporate,Texas,Central,Technology,Phones,453.576,3,0.2,39.6879, 0.09 , 413.89 
Corporate,Texas,Central,Office Supplies,Labels,45.36,9,0.2,14.742, 0.33 , 30.62 
Corporate,Texas,Central,Technology,Phones,287.88,3,0.2,35.985, 0.13 , 251.90 
Corporate,Texas,Central,Technology,Phones,131.88,3,0.2,14.8365, 0.11 , 117.04 
Corporate,Texas,Central,Furniture,Furnishings,2.328,2,0.6,-0.7566, (0.33), 3.08 
Corporate,Wisconsin,Central,Furniture,Chairs,1454.9,5,0,378.274, 0.26 ," 1,076.63 "
Home Office,Florida,South,Office Supplies,Binders,4.842,3,0.7,-3.5508, (0.73), 8.39 
Home Office,Florida,South,Furniture,Furnishings,220.704,6,0.2,-8.2764, (0.04), 228.98 
Consumer,Texas,Central,Technology,Phones,67.176,3,0.2,6.7176, 0.10 , 60.46 
Consumer,Texas,Central,Office Supplies,Paper,15.232,4,0.2,5.5216, 0.36 , 9.71 
Consumer,Ohio,East,Office Supplies,Paper,31.104,6,0.2,10.8864, 0.35 , 20.22 
Corporate,New York,East,Office Supplies,Binders,968.744,7,0.2,314.8418, 0.33 , 653.90 
Corporate,New York,East,Office Supplies,Binders,222.352,13,0.2,77.8232, 0.35 , 144.53 
Corporate,New York,East,Technology,Copiers,479.984,2,0.2,89.997, 0.19 , 389.99 
Home Office,Texas,Central,Office Supplies,Paper,10.272,3,0.2,3.21, 0.31 , 7.06 
Consumer,Texas,Central,Technology,Machines,998.85,5,0.4,-199.77, (0.20)," 1,198.62 "
Consumer,New York,East,Office Supplies,Paper,24.56,2,0,11.5432, 0.47 , 13.02 
Home Office,California,West,Office Supplies,Fasteners,5.67,3,0,0.1134, 0.02 , 5.56 
Consumer,Florida,South,Office Supplies,Appliances,14.336,4,0.2,0.896, 0.06 , 13.44 
Consumer,New Hampshire,East,Furniture,Furnishings,102.3,1,0,26.598, 0.26 , 75.70 
Consumer,Minnesota,Central,Furniture,Tables,607.52,2,0,97.2032, 0.16 , 510.32 
Consumer,Minnesota,Central,Office Supplies,Storage,31.16,2,0,7.79, 0.25 , 23.37 
Consumer,Kentucky,South,Office Supplies,Labels,2.61,1,0,1.2006, 0.46 , 1.41 
Corporate,Texas,Central,Furniture,Furnishings,10.332,3,0.6,-5.9409, (0.58), 16.27 
Corporate,Texas,Central,Office Supplies,Paper,10.368,2,0.2,3.6288, 0.35 , 6.74 
Corporate,Texas,Central,Technology,Accessories,20.784,2,0.2,-3.6372, (0.18), 24.42 
Corporate,Texas,Central,Office Supplies,Storage,66.96,5,0.2,-13.392, (0.20), 80.35 
Corporate,California,West,Office Supplies,Binders,17.248,2,0.2,6.0368, 0.35 , 11.21 
Consumer,Pennsylvania,East,Office Supplies,Binders,11.088,7,0.7,-8.1312, (0.73), 19.22 
Corporate,California,West,Technology,Accessories,1287.45,5,0,244.6155, 0.19 ," 1,042.83 "
Corporate,California,West,Office Supplies,Appliances,168.1,5,0,43.706, 0.26 , 124.39 
Corporate,Pennsylvania,East,Office Supplies,Storage,51.968,2,0.2,-10.3936, (0.20), 62.36 
Consumer,Pennsylvania,East,Office Supplies,Art,4.768,2,0.2,0.4768, 0.10 , 4.29 
Corporate,New York,East,Office Supplies,Envelopes,7.98,3,0,3.9102, 0.49 , 4.07 
Consumer,Colorado,West,Office Supplies,Envelopes,18.688,2,0.2,7.008, 0.38 , 11.68 
Consumer,Colorado,West,Furniture,Furnishings,11.664,3,0.2,3.3534, 0.29 , 8.31 
Home Office,Florida,South,Technology,Accessories,191.976,3,0.2,38.3952, 0.20 , 153.58 
Home Office,Florida,South,Technology,Phones,499.168,4,0.2,31.198, 0.06 , 467.97 
Corporate,Virginia,South,Office Supplies,Binders,11.88,2,0,5.346, 0.45 , 6.53 
Corporate,Virginia,South,Office Supplies,Paper,35.44,1,0,16.6568, 0.47 , 18.78 
Home Office,California,West,Office Supplies,Binders,67.136,4,0.2,25.176, 0.38 , 41.96 
Corporate,California,West,Office Supplies,Binders,4.32,3,0.2,1.512, 0.35 , 2.81 
Corporate,California,West,Office Supplies,Paper,14.94,3,0,7.0218, 0.47 , 7.92 
Corporate,California,West,Office Supplies,Appliances,40.54,2,0,11.3512, 0.28 , 29.19 
Corporate,California,West,Office Supplies,Binders,7.312,1,0.2,2.5592, 0.35 , 4.75 
Home Office,Nevada,West,Technology,Phones,475.944,7,0.2,59.493, 0.13 , 416.45 
Corporate,Texas,Central,Technology,Accessories,30.08,2,0.2,-5.264, (0.18), 35.34 
Corporate,Texas,Central,Technology,Accessories,165.6,3,0.2,-6.21, (0.04), 171.81 
Corporate,Texas,Central,Technology,Phones,180.96,5,0.2,13.572, 0.08 , 167.39 
Consumer,Massachusetts,East,Technology,Accessories,23.18,2,0,7.6494, 0.33 , 15.53 
Consumer,New York,East,Furniture,Furnishings,56.96,2,0,21.0752, 0.37 , 35.88 
Consumer,New York,East,Office Supplies,Appliances,15.56,4,0,4.0456, 0.26 , 11.51 
Consumer,New York,East,Furniture,Bookcases,353.568,2,0.2,-44.196, (0.13), 397.76 
Consumer,New York,East,Furniture,Furnishings,13.96,2,0,6.7008, 0.48 , 7.26 
Consumer,California,West,Technology,Accessories,82.95,5,0,29.0325, 0.35 , 53.92 
Corporate,California,West,Office Supplies,Art,39.68,2,0,10.3168, 0.26 , 29.36 
Consumer,California,West,Technology,Accessories,479.97,3,0,177.5889, 0.37 , 302.38 
Consumer,Washington,West,Office Supplies,Labels,7.38,2,0,3.4686, 0.47 , 3.91 
Consumer,Washington,West,Office Supplies,Binders,14.256,3,0.2,4.455, 0.31 , 9.80 
Consumer,Washington,West,Office Supplies,Paper,81.98,2,0,40.1702, 0.49 , 41.81 
Consumer,Washington,West,Office Supplies,Binders,39.624,3,0.2,13.8684, 0.35 , 25.76 
Corporate,California,West,Furniture,Tables,399.672,7,0.2,-14.9877, (0.04), 414.66 
Corporate,New York,East,Office Supplies,Storage,65.12,4,0,16.9312, 0.26 , 48.19 
Consumer,Texas,Central,Furniture,Furnishings,30.56,5,0.6,-19.864, (0.65), 50.42 
Corporate,Tennessee,South,Office Supplies,Appliances,20.768,2,0.2,2.3364, 0.11 , 18.43 
Consumer,Arizona,West,Office Supplies,Storage,39.808,4,0.2,3.9808, 0.10 , 35.83 
Consumer,Florida,South,Office Supplies,Binders,121.104,6,0.7,-100.92, (0.83), 222.02 
Consumer,Florida,South,Technology,Accessories,111.96,5,0.2,-1.3995, (0.01), 113.36 
Corporate,Colorado,West,Office Supplies,Paper,15.696,3,0.2,5.1012, 0.33 , 10.59 
Corporate,New York,East,Office Supplies,Storage,70.26,3,0,18.9702, 0.27 , 51.29 
Corporate,New York,East,Technology,Accessories,90,5,0,16.2, 0.18 , 73.80 
Corporate,New York,East,Office Supplies,Binders,6.096,2,0.2,2.0574, 0.34 , 4.04 
Corporate,New York,East,Furniture,Tables,481.176,2,0.4,-120.294, (0.25), 601.47 
Corporate,New York,East,Office Supplies,Fasteners,7.24,4,0,2.3892, 0.33 , 4.85 
Consumer,Pennsylvania,East,Furniture,Bookcases,177.45,5,0.5,-78.078, (0.44), 255.53 
Consumer,Pennsylvania,East,Office Supplies,Binders,1369.764,6,0.7,-913.176, (0.67)," 2,282.94 "
Consumer,Pennsylvania,East,Office Supplies,Appliances,9.48,3,0.2,0.711, 0.08 , 8.77 
Consumer,Pennsylvania,East,Furniture,Bookcases,130.98,2,0.5,-89.0664, (0.68), 220.05 
Consumer,Kentucky,South,Office Supplies,Art,174.95,5,0,45.487, 0.26 , 129.46 
Consumer,Kentucky,South,Office Supplies,Storage,826,5,0,214.76, 0.26 , 611.24 
Consumer,Washington,West,Furniture,Furnishings,139.58,7,0,39.0824, 0.28 , 100.50 
Home Office,Wisconsin,Central,Technology,Accessories,399.95,5,0,143.982, 0.36 , 255.97 
Corporate,Kentucky,South,Office Supplies,Binders,12.39,3,0,5.8233, 0.47 , 6.57 
Corporate,Texas,Central,Office Supplies,Binders,760.98,5,0.8,-1141.47, (1.50)," 1,902.45 "
Consumer,Arizona,West,Office Supplies,Binders,67.86,6,0.7,-45.24, (0.67), 113.10 
Corporate,North Carolina,South,Office Supplies,Fasteners,31.504,11,0.2,11.814, 0.38 , 19.69 
Corporate,North Carolina,South,Office Supplies,Labels,5.04,1,0.2,1.638, 0.33 , 3.40 
Corporate,North Carolina,South,Office Supplies,Binders,39.879,7,0.7,-29.2446, (0.73), 69.12 
Corporate,North Carolina,South,Furniture,Furnishings,4.712,1,0.2,1.4136, 0.30 , 3.30 
Consumer,California,West,Furniture,Chairs,194.352,3,0.2,19.4352, 0.10 , 174.92 
Corporate,Tennessee,South,Furniture,Chairs,97.424,2,0.2,10.9602, 0.11 , 86.46 
Consumer,North Carolina,South,Office Supplies,Storage,704.76,5,0.2,26.4285, 0.04 , 678.33 
Consumer,North Carolina,South,Office Supplies,Binders,27.396,3,0.7,-20.0904, (0.73), 47.49 
Consumer,Washington,West,Office Supplies,Fasteners,5.7,5,0,2.679, 0.47 , 3.02 
Consumer,Washington,West,Furniture,Furnishings,14.19,3,0,5.5341, 0.39 , 8.66 
Consumer,Washington,West,Office Supplies,Supplies,7.3,2,0,2.19, 0.30 , 5.11 
Consumer,Washington,West,Technology,Accessories,199.98,2,0,75.9924, 0.38 , 123.99 
Consumer,Washington,West,Technology,Accessories,144.96,4,0,60.8832, 0.42 , 84.08 
Consumer,Washington,West,Technology,Accessories,118,2,0,20.06, 0.17 , 97.94 
Consumer,Washington,West,Office Supplies,Paper,48.94,1,0,24.47, 0.50 , 24.47 
Consumer,Washington,West,Office Supplies,Appliances,22.66,2,0,9.7438, 0.43 , 12.92 
Corporate,Illinois,Central,Office Supplies,Binders,0.836,1,0.8,-1.3376, (1.60), 2.17 
Corporate,Ohio,East,Office Supplies,Paper,30.96,6,0.2,11.223, 0.36 , 19.74 
Consumer,Florida,South,Furniture,Bookcases,723.92,5,0.2,-81.441, (0.11), 805.36 
Consumer,Texas,Central,Furniture,Furnishings,21.968,4,0.6,-15.9268, (0.73), 37.89 
Consumer,Texas,Central,Technology,Phones,619.152,6,0.2,69.6546, 0.11 , 549.50 
Consumer,Texas,Central,Office Supplies,Paper,127.904,7,0.2,41.5688, 0.33 , 86.34 
Consumer,California,West,Furniture,Furnishings,94.2,5,0,39.564, 0.42 , 54.64 
Home Office,California,West,Office Supplies,Supplies,49.5,5,0,13.365, 0.27 , 36.14 
Corporate,Pennsylvania,East,Office Supplies,Art,16.52,5,0.2,1.652, 0.10 , 14.87 
Home Office,Washington,West,Office Supplies,Binders,55.36,4,0.2,19.376, 0.35 , 35.98 
Home Office,Washington,West,Technology,Machines,11.56,1,0.2,3.757, 0.33 , 7.80 
Consumer,California,West,Office Supplies,Paper,17.12,4,0,7.704, 0.45 , 9.42 
Consumer,Ohio,East,Furniture,Furnishings,182.352,3,0.2,-18.2352, (0.10), 200.59 
Consumer,Ohio,East,Office Supplies,Storage,118.16,2,0.2,-25.109, (0.21), 143.27 
Consumer,Illinois,Central,Office Supplies,Fasteners,18.368,2,0.2,6.1992, 0.34 , 12.17 
Consumer,Illinois,Central,Furniture,Chairs,600.558,3,0.3,-8.5794, (0.01), 609.14 
Consumer,Illinois,Central,Office Supplies,Storage,50.352,3,0.2,-8.1822, (0.16), 58.53 
Consumer,Illinois,Central,Office Supplies,Art,28.032,6,0.2,3.504, 0.13 , 24.53 
Consumer,Illinois,Central,Furniture,Furnishings,7.692,1,0.6,-3.6537, (0.48), 11.35 
Consumer,Texas,Central,Furniture,Tables,517.405,5,0.3,-81.3065, (0.16), 598.71 
Home Office,Texas,Central,Office Supplies,Binders,8.608,8,0.8,-13.3424, (1.55), 21.95 
Home Office,Texas,Central,Technology,Accessories,159.56,5,0.2,33.9065, 0.21 , 125.65 
Corporate,Virginia,South,Office Supplies,Appliances,2104.55,7,0,694.5015, 0.33 ," 1,410.05 "
Corporate,Virginia,South,Office Supplies,Supplies,40.7,5,0,11.803, 0.29 , 28.90 
Home Office,Virginia,South,Technology,Accessories,47.79,3,0,16.2486, 0.34 , 31.54 
Consumer,California,West,Office Supplies,Art,5.16,2,0,1.3416, 0.26 , 3.82 
Home Office,California,West,Technology,Accessories,21.21,7,0,4.4541, 0.21 , 16.76 
Corporate,New York,East,Office Supplies,Storage,96.36,6,0,25.0536, 0.26 , 71.31 
Corporate,California,West,Office Supplies,Supplies,231.72,2,0,11.586, 0.05 , 220.13 
Corporate,California,West,Office Supplies,Fasteners,17.9,5,0,8.95, 0.50 , 8.95 
Corporate,California,West,Office Supplies,Paper,12.48,2,0,5.616, 0.45 , 6.86 
Corporate,Pennsylvania,East,Office Supplies,Art,8.016,3,0.2,1.1022, 0.14 , 6.91 
Corporate,Ohio,East,Technology,Phones,259.896,2,0.4,-56.3108, (0.22), 316.21 
Corporate,Ohio,East,Technology,Phones,247.188,2,0.4,-49.4376, (0.20), 296.63 
Corporate,Ohio,East,Technology,Accessories,279.96,5,0.2,48.993, 0.18 , 230.97 
Home Office,California,West,Technology,Accessories,450,5,0,162, 0.36 , 288.00 
Home Office,Michigan,Central,Office Supplies,Paper,19.44,3,0,9.5256, 0.49 , 9.91 
Home Office,California,West,Furniture,Tables,300.904,1,0.2,11.2839, 0.04 , 289.62 
Corporate,Tennessee,South,Technology,Phones,239.976,3,0.2,26.9973, 0.11 , 212.98 
Corporate,Tennessee,South,Furniture,Furnishings,31.168,4,0.2,9.3504, 0.30 , 21.82 
Corporate,Tennessee,South,Furniture,Tables,120.96,2,0.4,-28.224, (0.23), 149.18 
Corporate,Tennessee,South,Technology,Phones,2239.936,8,0.2,223.9936, 0.10 ," 2,015.94 "
Corporate,Tennessee,South,Office Supplies,Appliances,76.608,8,0.2,6.7032, 0.09 , 69.90 
Corporate,Tennessee,South,Office Supplies,Storage,142.776,1,0.2,17.847, 0.13 , 124.93 
Corporate,Tennessee,South,Office Supplies,Paper,91.36,5,0.2,29.692, 0.33 , 61.67 
Consumer,Pennsylvania,East,Office Supplies,Appliances,3.552,2,0.2,0.444, 0.13 , 3.11 
Consumer,Texas,Central,Technology,Phones,115.136,8,0.2,11.5136, 0.10 , 103.62 
Home Office,Nevada,West,Office Supplies,Fasteners,4.71,1,0,0, -   , 4.71 
Home Office,New York,East,Furniture,Chairs,172.764,2,0.1,13.4372, 0.08 , 159.33 
Home Office,New York,East,Office Supplies,Art,3.52,2,0,1.6896, 0.48 , 1.83 
Corporate,California,West,Technology,Phones,79.968,4,0.2,-17.9928, (0.23), 97.96 
Corporate,California,West,Furniture,Bookcases,305.9745,3,0.15,25.1979, 0.08 , 280.78 
Corporate,California,West,Office Supplies,Storage,344.91,3,0,10.3473, 0.03 , 334.56 
Consumer,California,West,Furniture,Tables,626.352,3,0.2,-23.4882, (0.04), 649.84 
Consumer,California,West,Furniture,Bookcases,359.499,3,0.15,-29.6058, (0.08), 389.10 
Corporate,California,West,Technology,Phones,71.952,6,0.2,5.3964, 0.08 , 66.56 
Corporate,California,West,Office Supplies,Binders,29.8,5,0.2,9.3125, 0.31 , 20.49 
Corporate,Ohio,East,Office Supplies,Binders,1.824,1,0.7,-1.3984, (0.77), 3.22 
Home Office,Texas,Central,Office Supplies,Appliances,64.384,4,0.8,-160.96, (2.50), 225.34 
Home Office,Texas,Central,Furniture,Furnishings,6.984,2,0.6,-4.5396, (0.65), 11.52 
Home Office,Texas,Central,Office Supplies,Art,11.264,8,0.2,3.9424, 0.35 , 7.32 
Home Office,Texas,Central,Office Supplies,Paper,15.552,3,0.2,5.6376, 0.36 , 9.91 
Home Office,Texas,Central,Furniture,Chairs,379.372,2,0.3,-119.2312, (0.31), 498.60 
Home Office,Texas,Central,Office Supplies,Storage,67.536,9,0.2,6.7536, 0.10 , 60.78 
Home Office,Texas,Central,Office Supplies,Binders,1.524,2,0.8,-2.667, (1.75), 4.19 
Home Office,Florida,South,Office Supplies,Paper,37.408,7,0.2,13.0928, 0.35 , 24.32 
Home Office,Florida,South,Office Supplies,Paper,25.344,6,0.2,8.8704, 0.35 , 16.47 
Consumer,Washington,West,Office Supplies,Art,46.2,4,0,21.252, 0.46 , 24.95 
Corporate,Tennessee,South,Technology,Accessories,4.728,3,0.2,0.7092, 0.15 , 4.02 
Corporate,Tennessee,South,Furniture,Furnishings,53.352,3,0.2,16.0056, 0.30 , 37.35 
Corporate,Tennessee,South,Furniture,Bookcases,131.104,2,0.2,8.194, 0.06 , 122.91 
Corporate,Tennessee,South,Office Supplies,Storage,22.512,3,0.2,2.2512, 0.10 , 20.26 
Corporate,Tennessee,South,Technology,Accessories,72.744,7,0.2,-12.7302, (0.18), 85.47 
Corporate,Missouri,Central,Office Supplies,Supplies,52.59,3,0,15.777, 0.30 , 36.81 
Corporate,Washington,West,Office Supplies,Paper,19.44,3,0,9.3312, 0.48 , 10.11 
Corporate,Washington,West,Furniture,Furnishings,126.3,3,0,40.416, 0.32 , 85.88 
Corporate,Washington,West,Technology,Accessories,1287.45,5,0,244.6155, 0.19 ," 1,042.83 "
Corporate,New York,East,Office Supplies,Storage,64.96,4,0,9.744, 0.15 , 55.22 
Corporate,Minnesota,Central,Office Supplies,Storage,535.41,3,0,160.623, 0.30 , 374.79 
Corporate,Tennessee,South,Office Supplies,Binders,8.1,5,0.7,-5.94, (0.73), 14.04 
Consumer,Pennsylvania,East,Office Supplies,Art,13.248,4,0.2,3.6432, 0.28 , 9.60 
Consumer,Pennsylvania,East,Technology,Phones,83.988,2,0.4,-20.997, (0.25), 104.99 
Consumer,Louisiana,South,Office Supplies,Art,73.2,5,0,21.228, 0.29 , 51.97 
Home Office,Indiana,Central,Office Supplies,Binders,10.74,3,0,5.1552, 0.48 , 5.58 
Consumer,Oregon,West,Furniture,Furnishings,11.032,1,0.2,3.0338, 0.28 , 8.00 
Consumer,Oregon,West,Technology,Accessories,53.04,3,0.2,-4.641, (0.09), 57.68 
Home Office,Massachusetts,East,Office Supplies,Art,17.12,4,0,4.9648, 0.29 , 12.16 
Home Office,Massachusetts,East,Office Supplies,Paper,59.94,3,0,28.1718, 0.47 , 31.77 
Corporate,California,West,Furniture,Furnishings,210.58,2,0,12.6348, 0.06 , 197.95 
Corporate,California,West,Office Supplies,Binders,30.96,2,0.2,10.062, 0.33 , 20.90 
Corporate,California,West,Technology,Machines,239.984,2,0.2,38.9974, 0.16 , 200.99 
Consumer,New York,East,Office Supplies,Binders,3050.376,3,0.2,1143.891, 0.38 ," 1,906.49 "
Consumer,New York,East,Technology,Phones,133.98,2,0,33.495, 0.25 , 100.49 
Home Office,Florida,South,Office Supplies,Paper,93.248,4,0.2,31.4712, 0.34 , 61.78 
Home Office,Florida,South,Technology,Phones,177.48,3,0.2,19.9665, 0.11 , 157.51 
Consumer,Ohio,East,Office Supplies,Labels,17.712,6,0.2,5.9778, 0.34 , 11.73 
Consumer,Ohio,East,Office Supplies,Binders,4.86,3,0.7,-3.564, (0.73), 8.42 
Consumer,Ohio,East,Office Supplies,Binders,6.258,2,0.7,-5.215, (0.83), 11.47 
Corporate,Maryland,East,Office Supplies,Appliances,37.68,2,0,10.5504, 0.28 , 27.13 
